Marital status,Application mode,Application order,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,total_grade_1st_sem,total_grade_2nd_sem,admission_grade_per_age,log_course
1,18,1,1,1,135.0,1,1,1,3,3,129.8,0,0,0,1,0,1,18,0,0,6,6,6,12.66666667,0,0,6,6,6,11.83333333,0,12.7,3.7,-1.7,0,5.111111111666666,4.972222221666667,7.211111111111112,9.187378760338836
2,39,1,1,1,130.0,1,37,37,9,0,158.0,0,0,1,0,0,0,34,0,0,6,7,4,13.5,0,0,6,6,0,0.0,6,12.7,3.7,-1.7,0,5.083333333333333,3.0,4.647058823529412,9.17678358844734
1,1,6,1,1,128.0,1,37,37,9,9,116.5,0,0,0,1,0,0,18,0,0,5,9,3,11.66666667,0,0,5,15,2,11.0,0,7.6,2.6,0.32,0,4.777777778333333,5.5,6.472222222222222,9.121181235656364
1,1,1,1,1,129.0,1,37,38,4,9,121.0,1,0,0,1,0,0,18,0,0,5,8,2,10.5,0,0,5,7,3,12.33333333,0,7.6,2.6,0.32,0,4.25,4.555555555000001,6.722222222222222,9.121181235656364
1,1,3,1,1,143.0,1,37,38,7,7,133.8,1,0,0,1,0,0,18,0,0,8,8,8,14.26875,0,0,8,8,8,14.26875,0,9.4,-0.8,-3.12,0,6.378125,6.378125,7.433333333333334,9.159047077588632
1,1,2,1,1,108.0,1,38,38,7,7,115.0,1,0,1,0,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,0,1.0,1.0,5.75,9.187378760338836
1,1,1,1,1,130.0,1,19,37,9,9,131.8,1,0,0,1,0,1,19,0,0,5,8,2,10.5,0,0,5,11,3,13.33333333,0,7.6,2.6,0.32,0,4.25,5.388888888333334,6.936842105263159,9.121181235656364
1,1,1,1,1,135.0,1,37,1,3,5,121.0,0,0,0,1,0,0,21,0,0,6,11,5,11.2,0,0,6,15,1,10.0,0,7.6,2.6,0.32,0,5.533333333333334,5.333333333333333,5.761904761904762,9.13108069099055
2,39,1,0,3,140.0,1,19,19,9,7,152.4,0,0,0,1,0,0,26,0,0,5,5,5,12.0,0,0,5,6,5,14.83333333,0,10.8,1.4,1.74,1,4.5,5.138888888333334,5.861538461538462,9.209439966733019
1,43,2,1,1,120.0,1,1,19,4,3,110.2,0,0,0,1,0,0,27,0,0,7,9,7,12.22857143,0,1,8,10,8,13.2125,0,10.8,1.4,1.74,1,5.871428571666667,6.702083333333333,4.0814814814814815,9.1649245084457
1,1,1,1,1,117.0,1,1,38,5,1,113.5,1,0,0,1,0,0,20,0,0,5,6,4,11.5,0,0,5,5,4,10.75,0,9.4,-0.8,-3.12,1,4.416666666666667,4.125,5.675,9.17678358844734
1,17,1,1,1,151.0,1,19,1,5,0,144.4,1,0,0,1,0,0,18,0,0,6,8,6,15.375,0,0,6,7,6,16.42857143,0,16.2,0.3,-0.92,1,5.895833333333333,5.904761905000001,8.022222222222222,9.13108069099055
1,53,1,1,42,140.0,1,1,1,5,5,143.3,1,0,0,0,0,0,23,0,7,12,19,9,13.66666667,0,4,9,15,6,13.5,0,8.9,1.4,3.51,0,10.111111111666666,7.916666666666667,6.230434782608696,9.114379980830272
1,39,1,1,19,133.1,1,1,5,4,3,100.0,0,0,0,1,0,0,24,0,0,8,11,7,12.61428571,0,0,8,11,7,12.61428571,0,12.7,3.7,-1.7,1,6.435714285,6.435714285,4.166666666666667,9.159047077588632
1,44,1,1,39,130.0,1,38,38,6,9,126.3,1,0,0,1,0,1,19,0,3,6,7,5,12.2,0,2,6,6,6,11.5,0,13.9,-0.3,0.79,1,5.533333333333334,5.25,6.647368421052631,9.13108069099055
1,1,1,1,1,125.0,1,19,38,3,5,115.9,0,0,0,1,0,0,19,0,0,6,13,4,11.75,0,0,6,10,4,11.0,0,10.8,1.4,1.74,1,5.791666666666667,5.166666666666667,6.1000000000000005,9.187378760338836
1,1,4,1,1,125.0,1,19,38,9,6,114.9,1,0,1,1,0,1,19,0,0,6,9,5,11.4,0,0,6,9,3,10.0,0,8.9,1.4,3.51,0,5.233333333333333,4.666666666666667,6.0473684210526315,9.13108069099055
1,1,1,1,1,135.0,1,37,19,5,10,121.0,0,0,1,1,0,0,18,0,0,6,10,5,10.6,0,0,6,14,2,10.0,0,7.6,2.6,0.32,0,5.266666666666667,5.333333333333333,6.722222222222222,9.13108069099055
1,51,1,0,1,121.0,1,1,38,5,7,112.3,0,0,0,1,0,0,22,0,14,16,16,13,10.92307692,0,13,13,13,11,11.45454545,0,16.2,0.3,-0.92,1,11.653846153333333,10.242424241666667,5.1045454545454545,8.98894529119609
1,43,1,1,1,141.0,1,1,19,5,10,127.0,0,0,0,1,0,0,20,0,0,6,6,5,12.4,0,0,6,9,5,12.4,0,12.7,3.7,-1.7,1,4.8999999999999995,5.3999999999999995,6.35,9.112727543109182
1,39,1,1,1,130.0,1,19,19,9,9,120.0,0,0,0,1,0,0,25,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,0,2.0,2.0,4.8,9.105313134108476
1,44,1,1,39,180.0,1,1,3,4,2,180.0,0,0,0,1,0,0,21,0,0,6,6,6,15.83333333,0,0,6,8,6,15.5,0,15.5,2.8,-4.06,1,5.638888888333334,5.916666666666667,8.571428571428571,9.105313134108476
1,1,1,1,1,117.0,1,19,19,194,193,117.4,1,0,0,1,0,0,19,0,0,7,12,5,11.8,0,0,7,9,6,11.70833333,0,11.1,0.6,2.02,0,5.966666666666666,5.618055555000001,6.178947368421053,9.159047077588632
1,17,4,1,1,127.0,1,1,19,4,1,115.8,1,0,0,1,0,0,18,0,0,6,7,6,12.57142857,0,0,6,6,6,13.66666667,0,13.9,-0.3,0.79,1,5.261904761666667,5.277777778333333,6.433333333333334,9.187378760338836
1,1,3,1,1,126.0,1,37,37,0,0,136.5,1,0,0,1,0,0,18,0,0,5,7,3,12.0,0,0,5,7,4,13.25,1,7.6,2.6,0.32,1,4.5,5.041666666666667,7.583333333333333,9.17678358844734
1,17,3,1,1,143.0,1,3,3,9,7,129.0,1,0,0,1,1,0,19,0,0,7,8,7,13.3625,0,0,8,9,8,14.44444444,0,13.9,-0.3,0.79,1,5.89375,6.574074073333333,6.7894736842105265,9.159047077588632
1,1,1,1,1,144.0,13,3,3,6,6,137.6,1,0,0,1,0,1,19,1,0,5,6,5,15.4,0,0,5,5,5,16.0,0,10.8,1.4,1.74,1,5.233333333333333,5.166666666666667,7.242105263157894,9.114379980830272
1,17,2,1,1,126.0,1,37,38,5,5,129.5,1,0,1,0,0,0,18,0,0,6,9,5,12.2,0,0,6,9,4,11.75,0,10.8,1.4,1.74,0,5.366666666666667,5.125,7.194444444444445,9.187378760338836
1,51,1,1,39,140.0,1,38,38,5,7,129.1,1,0,0,1,0,1,20,0,6,11,11,11,12.81818182,0,6,11,11,11,13.54545455,0,12.4,0.5,1.79,1,8.636363636666667,8.757575758333333,6.455,9.13108069099055
1,17,5,1,1,148.0,1,1,19,4,8,130.2,1,0,0,1,0,0,19,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,0,1.1666666666666667,1.3333333333333333,6.852631578947368,9.159047077588632
1,42,1,1,1,100.0,1,19,37,5,7,134.3,1,0,0,1,0,0,28,0,12,17,21,17,13.39473684,0,11,17,19,17,13.55473684,0,16.2,0.3,-0.92,1,13.399122806666668,12.925789473333333,4.796428571428572,9.159047077588632
1,1,1,1,1,151.0,1,37,1,9,9,138.4,1,0,0,1,0,1,20,0,0,6,8,6,14.25,0,0,6,8,6,11.0,0,12.7,3.7,-1.7,1,5.708333333333333,5.166666666666667,6.92,9.13108069099055
1,42,1,0,1,120.0,1,37,38,90,7,120.0,1,0,0,1,0,0,30,0,9,11,19,9,13.44444444,1,5,7,7,7,14.71428571,0,7.6,2.6,0.32,0,10.407407406666666,6.785714285,4.0,8.98894529119609
1,1,4,1,1,135.0,1,1,19,9,7,123.5,1,0,0,1,0,1,19,0,0,7,8,7,12.28571429,0,0,8,10,8,11.7375,0,12.4,0.5,1.79,1,5.714285715,6.289583333333333,6.5,9.159047077588632
1,1,2,1,1,121.0,1,19,19,3,3,116.1,1,0,0,1,0,0,22,0,0,6,7,6,11.66666667,0,0,6,7,5,13.2,0,12.7,3.7,-1.7,1,5.111111111666666,5.2,5.277272727272727,9.112727543109182
1,1,1,1,1,116.0,1,38,38,5,8,110.8,1,0,0,1,0,0,18,0,0,6,8,6,12.16666667,0,0,6,6,6,13.5,0,11.1,0.6,2.02,1,5.361111111666666,5.25,6.155555555555555,9.132811169466946
1,17,1,1,1,147.0,1,37,37,9,9,142.8,1,0,0,1,0,0,23,0,0,6,11,2,10.0,0,0,6,15,2,11.0,0,7.6,2.6,0.32,0,4.833333333333333,5.666666666666667,6.208695652173914,9.195531256322475
1,17,4,1,1,160.0,1,1,19,5,7,155.5,1,0,0,1,0,0,18,0,0,6,6,6,14.0,0,0,6,6,6,15.0,0,11.1,0.6,2.02,1,5.333333333333333,5.5,8.63888888888889,9.112727543109182
1,1,1,1,1,133.0,1,37,19,7,7,126.7,1,0,0,1,0,0,18,0,0,6,9,5,11.83333333,0,0,6,6,4,12.0,0,15.5,2.8,-4.06,0,5.305555555000001,4.666666666666667,7.038888888888889,9.195531256322475
2,39,1,1,19,100.0,1,37,37,0,0,163.5,0,0,1,0,1,0,50,0,0,6,7,1,15.0,0,0,5,12,0,0.0,0,10.8,1.4,1.74,0,4.833333333333333,2.8333333333333335,3.27,9.187378760338836
1,1,1,1,1,151.0,41,3,3,2,5,161.9,1,0,0,1,0,1,19,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,1,0.0,0.0,8.521052631578948,5.14166355650266
1,17,2,1,1,124.0,41,19,38,9,9,123.3,1,0,0,1,0,0,22,1,0,6,7,6,10.83333333,0,0,6,6,6,10.66666667,0,13.9,-0.3,0.79,1,4.972222221666667,4.777777778333333,5.6045454545454545,9.132811169466946
1,44,1,1,39,140.0,41,1,1,4,6,137.5,0,0,1,1,0,1,23,1,3,6,7,6,13.14285714,0,2,6,6,6,14.0,0,12.4,0.5,1.79,1,5.857142856666667,5.666666666666667,5.978260869565218,9.13108069099055
1,18,4,1,1,170.0,1,1,1,4,5,166.6,0,0,1,0,0,1,20,0,2,5,8,5,14.4,1,0,5,6,5,14.0,0,12.7,3.7,-1.7,0,5.8999999999999995,5.0,8.33,9.114379980830272
4,39,1,1,19,133.1,1,37,37,9,10,103.5,0,0,0,0,0,0,44,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,0,1.0,1.0,2.352272727272727,9.13108069099055
4,39,1,1,19,133.1,1,37,37,9,9,110.0,0,0,0,1,1,0,49,0,6,12,17,7,12.0,0,3,12,19,9,11.22222222,0,15.5,2.8,-4.06,1,9.0,9.037037036666666,2.2448979591836733,9.105313134108476
2,43,1,0,1,100.0,1,37,37,9,9,128.2,0,0,0,1,1,0,46,0,6,10,13,9,12.2,0,4,10,12,10,12.8,0,7.6,2.6,0.32,1,8.366666666666667,8.133333333333333,2.78695652173913,9.209439966733019
1,39,1,1,39,120.0,1,37,37,1,9,137.7,1,0,0,0,1,0,41,0,3,3,3,3,12.33333333,0,2,2,2,2,11.0,0,12.4,0.5,1.79,0,4.055555555000001,3.1666666666666665,3.3585365853658535,9.114379980830272
1,17,3,1,1,133.0,1,38,19,9,8,128.8,1,0,0,1,1,0,18,0,0,7,8,7,11.8375,0,0,8,9,8,12.48125,0,13.9,-0.3,0.79,1,5.639583333333333,6.246875,7.155555555555556,9.159047077588632
3,39,1,0,1,120.0,1,37,1,9,2,170.0,0,0,0,1,1,0,43,0,0,5,5,5,11.8,0,0,5,6,5,14.0,0,9.4,-0.8,-3.12,1,4.466666666666667,5.0,3.953488372093023,9.209439966733019
4,39,2,1,19,133.1,1,37,37,9,7,116.4,0,0,1,0,1,0,70,0,0,5,5,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,0,1.6666666666666667,2.3333333333333335,1.662857142857143,9.121181235656364
4,39,1,1,19,133.1,1,37,38,9,4,100.9,0,0,0,1,1,0,48,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,0,1.0,1.0,2.1020833333333333,9.119320973589014
2,43,1,1,1,133.1,1,37,37,9,7,136.0,0,0,0,1,1,0,41,0,18,19,19,19,12.68421053,0,12,13,13,13,12.38461538,0,15.5,2.8,-4.06,1,14.614035088333333,10.564102563333334,3.317073170731707,9.105313134108476
1,1,1,1,1,140.0,1,19,19,9,3,130.0,0,0,0,1,1,0,21,0,0,6,8,6,12.57142857,0,0,6,10,4,13.0,0,12.7,3.7,-1.7,0,5.428571428333334,5.5,6.190476190476191,9.132811169466946
1,39,1,1,1,100.0,41,38,37,9,8,100.0,0,0,1,0,1,0,35,1,0,7,18,3,11.25,0,0,7,7,0,0.0,0,16.2,0.3,-0.92,0,6.541666666666667,2.3333333333333335,2.857142857142857,3.4965075614664802
2,39,1,1,19,133.1,1,2,1,2,9,157.0,1,0,0,1,1,0,44,0,1,5,13,4,14.0,3,1,5,9,4,15.5,2,10.8,1.4,1.74,1,6.666666666666667,6.083333333333333,3.5681818181818183,9.119320973589014
1,1,1,1,1,143.0,1,3,1,5,5,152.1,1,0,1,1,1,0,18,0,0,5,15,4,13.33333333,0,0,5,6,2,13.5,0,13.9,-0.3,0.79,0,6.222222221666667,4.416666666666667,8.45,9.121181235656364
2,1,1,0,1,165.0,1,37,37,0,0,162.9,1,0,0,1,1,0,45,0,0,6,7,6,13.66666667,0,0,6,6,6,13.66666667,0,7.6,2.6,0.32,1,5.444444444999999,5.277777778333333,3.62,8.98894529119609
1,1,1,1,1,154.0,1,3,1,2,1,137.2,0,0,0,1,1,0,20,0,0,6,12,3,10.0,0,0,6,9,5,10.8,0,15.5,2.8,-4.06,0,5.166666666666667,5.133333333333334,6.859999999999999,9.132811169466946
1,44,1,1,39,140.0,1,1,38,9,1,140.0,1,0,0,1,1,0,22,0,0,6,12,5,12.6,0,0,6,11,6,11.71428571,0,12.4,0.5,1.79,1,5.933333333333334,5.785714285,6.363636363636363,9.105313134108476
1,43,1,1,1,140.0,1,37,38,5,7,146.5,0,0,0,1,1,0,39,0,0,5,10,3,17.33333333,0,0,5,11,1,17.0,0,13.9,-0.3,0.79,0,5.888888888333334,5.666666666666667,3.7564102564102564,9.118115427933665
1,44,1,1,39,130.0,1,2,2,6,6,130.0,0,0,0,0,1,0,20,0,2,6,10,5,13.2,0,1,6,21,3,12.0,0,12.4,0.5,1.79,0,6.033333333333334,7.166666666666667,6.5,9.114379980830272
2,39,1,1,19,133.1,1,37,19,9,3,128.0,0,0,0,1,1,0,49,0,0,5,9,3,14.0,0,0,5,8,3,13.66666667,0,8.9,1.4,3.51,0,5.166666666666667,4.944444444999999,2.6122448979591835,9.121181235656364
1,7,1,1,4,190.0,1,5,5,2,2,190.0,1,0,0,1,1,0,43,0,4,4,4,4,13.875,0,1,1,1,1,12.5,0,11.1,0.6,2.02,0,4.979166666666667,2.75,4.4186046511627906,9.1649245084457
2,39,1,0,1,120.0,1,37,37,9,9,133.2,1,0,0,1,1,0,32,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,1.6666666666666667,1.6666666666666667,4.1625,9.209439966733019
1,39,1,1,12,100.0,1,37,37,9,9,124.3,0,0,0,1,1,0,47,0,3,9,9,9,13.11111111,0,3,7,7,7,14.85714286,0,10.8,1.4,1.74,1,7.185185184999999,6.476190476666666,2.6446808510638298,9.13108069099055
5,39,1,0,1,120.0,1,37,37,9,9,138.1,0,0,0,1,1,1,37,0,0,5,8,5,13.0,0,0,5,11,4,13.33333333,2,16.2,0.3,-0.92,0,5.166666666666667,5.888888888333334,3.7324324324324323,9.209439966733019
2,39,1,0,1,133.1,1,19,1,4,8,144.3,0,0,0,1,1,0,41,0,6,10,10,10,12.5,0,3,7,7,7,12.14285714,0,10.8,1.4,1.74,1,8.083333333333334,6.023809523333334,3.5195121951219517,8.98894529119609
2,39,1,1,1,150.0,1,37,37,9,6,140.0,0,0,0,1,1,0,60,0,17,18,18,18,14.11111111,0,11,13,13,13,14.23076923,0,15.5,2.8,-4.06,1,14.185185185,10.705128205,2.3333333333333335,9.105313134108476
2,39,1,1,1,120.0,1,1,19,9,9,148.3,0,0,0,1,1,0,47,0,6,11,11,11,14.72727273,0,6,9,9,9,15.77777778,0,10.8,1.4,1.74,1,8.954545455,8.12962963,3.1553191489361705,9.132811169466946
1,39,1,0,1,133.1,1,37,11,9,7,96.0,0,0,1,0,1,0,50,0,0,6,6,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,0,2.0,1.8333333333333333,1.92,8.98894529119609
2,39,1,0,19,133.1,1,38,38,90,90,121.7,1,0,0,1,1,0,45,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,1.6666666666666667,1.6666666666666667,2.7044444444444444,9.209439966733019
1,39,1,1,1,100.0,1,37,37,9,8,160.0,0,0,1,0,1,0,45,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,0,1.6666666666666667,1.6666666666666667,3.5555555555555554,9.118115427933665
2,39,1,1,1,133.1,1,37,37,90,90,110.3,0,0,0,1,1,0,33,0,0,5,7,4,13.5,0,0,5,6,5,11.6,0,7.6,2.6,0.32,1,4.916666666666667,4.6000000000000005,3.3424242424242423,9.114379980830272
1,1,1,1,1,143.0,1,3,3,2,2,129.0,0,0,0,1,1,0,18,0,0,8,8,7,13.10571429,0,0,8,8,7,13.10571429,0,10.8,1.4,1.74,1,6.017619048333334,6.017619048333334,7.166666666666667,9.159047077588632
2,39,1,1,1,120.0,1,37,37,6,6,150.0,0,0,0,1,1,0,43,0,0,5,8,5,13.5,2,0,5,5,5,14.4,0,9.4,-0.8,-3.12,1,5.583333333333333,4.8999999999999995,3.488372093023256,9.114379980830272
1,43,1,0,1,161.0,1,19,37,4,10,100.0,0,0,0,1,1,0,44,0,9,13,18,13,11.84615385,0,9,11,11,11,12.0,0,12.7,3.7,-1.7,1,10.807692308333335,9.0,2.272727272727273,8.98894529119609
1,39,1,1,9,133.1,1,34,36,0,90,107.5,0,0,0,1,1,0,29,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,1.6666666666666667,1.6666666666666667,3.706896551724138,9.119320973589014
4,39,1,1,1,140.0,1,2,1,3,9,170.0,0,0,1,0,1,0,53,0,0,6,11,3,14.33333333,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,0,5.722222221666667,2.0,3.207547169811321,9.17678358844734
2,42,1,0,6,123.0,1,37,37,9,9,123.0,0,0,0,1,1,0,37,0,0,5,10,5,15.8,0,0,5,5,5,17.6,0,9.4,-0.8,-3.12,0,5.966666666666666,5.433333333333334,3.324324324324324,9.209439966733019
1,43,1,1,1,142.0,1,38,1,8,10,138.5,1,0,0,1,1,0,18,0,0,6,16,5,13.8,0,0,6,7,5,12.4,0,13.9,-0.3,0.79,0,6.8,5.066666666666666,7.694444444444445,9.17678358844734
1,43,1,1,19,133.1,1,38,38,4,4,140.0,0,0,1,1,1,0,35,0,3,10,18,6,12.66666667,0,1,9,11,3,12.0,2,16.2,0.3,-0.92,0,8.277777778333332,6.333333333333333,4.0,3.4965075614664802
1,1,1,1,1,115.0,1,19,1,3,7,113.6,0,0,0,1,1,0,23,0,0,6,10,6,13.0,0,0,6,9,6,12.0,0,11.1,0.6,2.02,0,5.833333333333333,5.5,4.939130434782609,9.132811169466946
1,1,1,1,1,156.0,1,19,38,9,5,170.0,1,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,1,0.0,0.0,7.7272727272727275,5.14166355650266
1,39,1,0,1,140.0,1,37,37,90,5,115.5,0,0,0,0,1,0,33,0,0,6,6,1,11.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,0,4.0,1.0,3.5,8.98894529119609
1,7,3,1,3,130.0,1,37,26,90,10,130.0,0,0,0,0,1,0,41,0,0,5,9,0,0.0,4,0,5,9,0,0.0,3,10.8,1.4,1.74,0,3.0,2.8333333333333335,3.1707317073170733,9.119320973589014
4,7,1,1,3,140.0,1,37,38,9,7,140.0,0,0,0,1,1,0,51,0,4,7,7,7,15.2,0,6,8,8,8,16.575,0,13.9,-0.3,0.79,1,6.7,7.7625,2.7450980392156863,9.159047077588632
1,51,1,1,1,140.0,1,12,5,3,3,126.6,0,0,0,1,1,0,19,0,2,6,7,6,14.42857143,0,1,7,8,7,14.375,0,11.1,0.6,2.02,1,5.904761905,6.229166666666667,6.663157894736842,9.17678358844734
1,39,1,0,1,133.1,1,37,37,9,9,143.2,0,0,0,1,1,0,35,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,0,1.6666666666666667,1.6666666666666667,4.091428571428571,9.209439966733019
1,1,2,1,1,131.0,41,19,1,4,7,131.4,1,0,0,1,1,0,20,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,1,0.0,0.0,6.57,5.14166355650266
1,43,1,1,1,141.0,1,3,2,2,2,133.3,1,0,0,1,1,0,18,0,0,6,13,4,13.75,0,0,6,8,5,11.2,0,13.9,-0.3,0.79,0,6.125,5.033333333333333,7.405555555555556,9.17678358844734
1,1,1,1,1,120.0,1,19,37,9,9,118.3,0,0,1,0,1,1,18,0,0,6,11,5,12.16666667,0,0,6,15,3,12.0,0,13.9,-0.3,0.79,0,5.694444444999999,6.0,6.572222222222222,9.187378760338836
1,44,1,1,39,140.0,1,2,1,4,6,140.0,0,0,0,1,1,0,21,0,0,6,12,5,12.14285714,0,0,6,11,5,11.66666667,0,13.9,-0.3,0.79,1,5.857142856666667,5.611111111666666,6.666666666666667,9.105313134108476
1,1,1,1,1,132.0,1,1,19,6,6,124.7,1,0,0,1,1,0,21,0,0,6,9,6,12.0,0,0,6,8,5,11.6,0,13.9,-0.3,0.79,1,5.5,5.1000000000000005,5.938095238095238,9.132811169466946
2,39,2,1,1,130.0,1,19,37,4,7,140.0,0,0,0,1,1,0,34,0,0,5,10,3,11.66666667,1,0,5,7,4,12.75,0,9.4,-0.8,-3.12,1,5.111111111666666,4.791666666666667,4.117647058823529,9.121181235656364
4,39,1,1,1,140.0,1,37,37,6,7,150.0,1,0,0,1,1,0,34,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,0,2.5,2.0,4.411764705882353,9.119320973589014
1,17,2,1,1,110.0,1,3,3,4,10,115.6,1,0,0,1,1,0,21,0,0,6,10,6,11.875,0,0,6,8,5,12.0,0,11.1,0.6,2.02,1,5.645833333333333,5.166666666666667,5.504761904761905,9.17678358844734
1,43,1,1,1,140.0,1,3,37,3,7,116.9,0,0,0,1,1,0,32,0,6,11,15,7,11.28571429,0,5,7,10,6,12.33333333,0,13.9,-0.3,0.79,0,8.380952381666667,6.722222221666667,3.653125,9.187378760338836
1,17,2,1,1,130.0,1,37,37,5,7,123.4,1,0,0,1,1,0,30,0,0,6,17,2,10.0,0,0,6,15,3,11.33333333,0,7.6,2.6,0.32,0,5.833333333333333,5.888888888333334,4.113333333333333,9.132811169466946
1,1,1,1,1,137.0,1,1,3,3,7,146.5,1,0,1,1,1,0,19,0,6,12,13,11,12.0,0,4,11,15,10,11.18181818,0,8.9,1.4,3.51,0,9.0,8.53030303,7.7105263157894735,5.14166355650266
1,51,1,1,1,158.0,1,1,19,8,8,117.1,1,0,0,1,1,0,20,0,1,7,7,6,13.83333333,0,1,6,7,5,13.0,0,8.9,1.4,3.51,0,5.805555555000001,5.333333333333333,5.8549999999999995,9.187378760338836
1,1,1,1,1,124.0,1,19,19,9,7,113.9,1,0,0,1,1,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,0,1.0,1.0,6.327777777777778,9.112727543109182
1,1,1,1,1,136.0,1,3,3,2,2,128.7,0,0,0,1,1,0,19,0,0,6,7,6,14.42857143,0,0,6,6,6,12.5,0,8.9,1.4,3.51,1,5.571428571666666,5.083333333333333,6.773684210526315,9.132811169466946
1,17,3,1,1,142.0,1,3,3,3,3,132.9,1,0,0,1,1,0,18,0,0,7,8,5,14.2,0,0,7,9,6,12.4,0,12.4,0.5,1.79,0,5.7,5.733333333333333,7.383333333333334,9.159047077588632
1,39,1,0,1,150.0,1,1,19,4,8,123.0,0,0,0,1,1,0,27,0,0,5,8,4,11.5,0,0,5,9,3,10.33333333,0,12.7,3.7,-1.7,0,4.75,4.555555555000001,4.555555555555555,9.209439966733019
1,39,1,1,12,120.0,1,1,1,9,9,129.8,1,0,0,1,1,0,52,0,0,6,7,5,13.0,0,0,6,6,6,15.0,0,9.4,-0.8,-3.12,1,5.166666666666667,5.5,2.496153846153846,9.187378760338836
2,43,1,1,1,149.0,1,1,1,4,5,156.1,1,0,0,0,1,0,29,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,0,2.0,2.3333333333333335,5.382758620689655,9.105313134108476
1,51,1,1,39,130.0,1,1,19,4,4,120.0,1,0,1,0,1,0,22,0,0,6,12,3,11.33333333,0,0,6,13,2,11.0,0,8.9,1.4,3.51,0,5.388888888333334,5.333333333333333,5.454545454545454,9.105313134108476
1,43,1,1,1,110.0,25,38,38,9,6,117.2,1,0,0,1,1,0,28,1,13,18,45,18,12.5,12,10,13,26,12,11.42857143,6,15.5,2.8,-4.06,1,19.75,13.071428571666667,4.185714285714286,9.114379980830272
1,39,1,1,6,133.1,1,1,1,90,3,107.0,1,0,0,1,1,0,30,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,1.6666666666666667,1.6666666666666667,3.566666666666667,9.17678358844734
1,1,2,1,1,134.0,1,1,1,5,3,128.4,1,0,0,1,0,0,18,0,0,7,7,7,13.47142857,0,0,8,9,8,13.94444444,0,16.2,0.3,-0.92,1,5.745238095,6.49074074,7.133333333333334,9.159047077588632
1,1,2,1,1,130.0,1,38,37,5,5,123.4,1,0,0,1,0,0,21,0,0,5,5,4,11.75,0,0,5,5,3,13.33333333,0,9.4,-0.8,-3.12,1,4.291666666666667,4.388888888333334,5.876190476190477,9.17678358844734
1,1,1,1,1,141.0,1,37,37,9,9,126.7,1,0,1,1,0,1,20,0,0,6,9,6,13.33333333,0,0,6,10,6,14.66666667,0,12.7,3.7,-1.7,1,5.722222221666667,6.111111111666666,6.335,9.112727543109182
1,42,1,1,1,123.0,1,37,37,3,3,123.0,1,0,0,1,0,1,21,0,0,8,8,8,13.105,0,0,8,8,8,13.105,0,9.4,-0.8,-3.12,1,6.184166666666667,6.184166666666667,5.857142857142857,9.159047077588632
2,39,1,0,19,133.1,1,19,37,7,9,137.2,0,0,1,0,0,0,32,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,0,1.6666666666666667,1.8333333333333333,4.2875,9.209439966733019
